0,chr1: 0~128Mb,chr1: 128~249Mb,chr2: 0~128Mb,chr2: 128~243Mb,chr3: 0~128Mb,chr3: 128~197Mb,chr4: 0~128Mb,chr4: 128~190Mb,chr5: 0~128Mb,chr5: 128~180Mb,chr6: 0~128Mb,chr6: 128~170Mb,chr7: 0~128Mb,chr7: 128~159Mb,chr8: 0~128Mb,chr8: 128~146Mb,chr9: 0~128Mb,chr9: 128~141Mb,chr10: 0~128Mb,chr10: 128~135Mb,chr11: 0~128Mb,chr11: 128~134Mb,chr12: 0~128Mb,chr12: 128~133Mb,chr13: 0~115Mb,chr14: 0~107Mb,chr15: 0~102Mb,chr16: 0~90Mb,chr17: 0~81Mb,chr18: 0~78Mb,chr19: 0~59Mb,chr20: 0~62Mb,chr21: 0~48Mb,chr22: 0~51Mb
1538_1,0.0040012,0.0021875999999999996,0.0035095,0.0025893,0.0025992,0.0019383,0.0021000999999999997,0.00051908,0.0015616,0.0012464,0.0022335999999999996,0.00099738,0.0018817,0.00053628,0.0015133,0.00018595,0.0020524000000000002,0.00078085,0.0029411,3.9167e-05,0.0024725000000000003,2.217e-05,0.0027914999999999997,-2.2753e-05,0.0019711999999999998,0.0024537,0.0020185,0.0019381000000000001,0.0029819000000000004,0.00088956,0.0017573,0.0016024999999999998,-0.00037193,0.0022265
2473,0.0016537,0.0018355000000000001,0.0016065,0.001775,0.002016,0.00055044,0.0010812,0.00087729,0.0025908000000000003,0.0011353,0.002278,0.00061541,0.0017022000000000003,0.00067291,0.0012663,0.00024967,0.0010783,4.7569e-05,0.0012015,0.00013521,0.0010552,0.00036188,0.0019370000000000001,7.0701e-05,0.0019015,0.0016535999999999999,0.0010515000000000001,0.0018471,0.0013923,0.00072159,0.0010264,0.0013137000000000001,0.000763,0.00086197
6148_100,0.0012335999999999998,0.0023222,0.0022251,0.0018304999999999999,0.0018057000000000001,0.0018051999999999999,0.0010066,0.0018018,0.00090129,0.0011792,0.00095928,-7.2786e-05,0.0009517999999999999,0.00056464,0.0012595,0.0011951,0.0019765,0.00044067,0.0020480999999999997,0.00032624,0.0027968000000000003,0.00028955,0.0015565,0.0013562000000000001,0.00061717,0.0013622999999999999,0.0014822000000000001,0.00089427,0.0031951999999999996,0.00071483,-0.00086368,-0.00047489,0.00045763,0.001889
20548_3,0.0016195,0.0025386,0.0043618,0.0014452999999999998,0.0038590000000000005,0.0015325999999999998,-0.00050052,0.001289,-0.00010625,0.0020748,0.0011443,0.0020914,0.0046172,0.00031658,0.0029565999999999998,-0.00049893,0.0033979999999999995,-0.00034822,0.0036474000000000003,-0.00027400000000000005,0.0020029,0.00055517,0.0052347,1.0423e-06,0.0041362,0.00039111,0.0025978999999999998,0.0033192,-0.00077475,0.0019109,-0.00027807,0.0022819000000000003,0.0022706,0.0021958000000000004
6162_4,0.0036,0.0027,0.0032,0.0031,0.003,0.0021,0.003,0.0007,0.0027,0.0013,0.0039,0.0007,0.0031,0.0006,0.0029,0.0006,0.002,0.0006,0.0027,0.0005,0.0034,0.0003,0.0008,0.0004,0.0028,0.0034,0.0014,0.0014,0.0025,0.0015,0.0021,0.0018,0.0006,0.0017
6162_3,0.0014772000000000001,0.0010606,0.0020109000000000004,0.0015502,0.0022221999999999997,0.00039974,0.0011844000000000002,-0.0001519,0.0014393,0.00059286,0.0014073,0.00053395,0.0013629000000000002,0.00042736,0.0015617,0.00015428,0.0022434,0.00023792,0.0011654999999999999,7.205800000000001e-05,0.0011628,0.00046449999999999996,0.0012529000000000002,3.1105e-05,0.0010308,0.0016715,0.0013595999999999999,0.0014422,0.00050959,0.00038484,0.00095509,0.00066457,0.00016042,0.00037799999999999997
C_SKIN,0.0055198,0.0045291,0.0032391,0.0049609,0.0052288000000000005,2.3136e-06,0.0025945,0.0011890999999999998,0.0030898,0.001759,0.0041247,0.0014065,0.0029124000000000003,0.00082085,0.0038494999999999996,-0.00020942,0.0047076999999999996,0.001019,0.0029582,-0.00061118,0.0064128,0.00019592,0.0033678000000000007,-0.00039497,0.0010949000000000002,0.0022726999999999995,0.00068574,0.010389,0.002369,-0.00041853,0.0017914,0.012475,0.00071429,0.00084492
6147_1,0.0030042,0.0034345999999999995,0.0028819,0.0031051,0.0023721,0.0010091000000000002,0.0019260999999999998,0.0011455,0.0015776,0.0010949999999999998,0.0041799,0.0010280999999999999,0.0026927,0.00030819,0.0025734,0.00059932,0.0010930999999999998,0.00081307,0.0026991999999999997,0.00014816,0.0034343000000000004,0.00043695,0.0023744,8.4699e-05,0.0020813000000000003,0.0022712,0.0036155000000000002,0.0016889,0.0019631,0.0015898,0.0009482999999999999,0.0023767,0.00107,0.0015461
IX_CIRCULATORY,0.0020786,0.0019044,0.0019563,0.0013784000000000001,0.0021555,0.0011769,0.0014054,0.0005224,0.0019833,0.00079741,0.0019042999999999998,0.0012873,0.0022263,0.00043608,0.0014393,9.0738e-05,0.0015049000000000002,0.00043230000000000005,0.0021550999999999996,0.00017657,0.0015961999999999999,0.00014394,0.0021785,0.00016336,0.0011269,0.00068338,0.0013704000000000001,0.0014499,0.002189,0.00076113,0.001155,0.0011804,0.00083246,0.00091403
6164_3,0.0024855,0.0010659,0.0024997,0.0032664,0.0031655999999999998,0.00086031,0.00085992,0.0011918,0.0018149999999999998,0.0010675,0.0018387999999999998,0.00035748,0.0023388000000000003,0.00051406,0.0021015,0.00026833,0.002318,7.7535e-06,0.0018617,0.00035184,0.0029664,0.00049853,0.00092407,0.00046913,0.0025772,0.002602,0.0024051,0.0022381999999999997,0.0020821,0.0026866,0.00042663,0.0014327,-6.2655e-05,0.0018503
6159_6,0.0023672,0.0019636,0.0020079,0.0013024,0.0022485,0.00070443,0.002337,0.00071411,0.0012910999999999999,0.0017370999999999999,0.0026378,0.00084488,0.002282,-0.00031574,0.0022615,0.00020805,0.0029173000000000003,0.00010127,0.0018152,0.00035534,0.0021434,0.00024042,0.0010226,8.551e-05,0.0023804000000000004,0.0016320999999999998,0.00047155,0.0018655999999999998,0.0014571,0.0023941999999999995,0.0015862,0.0024401999999999996,0.0012357000000000002,0.0011413
6179_2,0.0020168,0.0009544999999999999,0.0015314,0.001416,0.0014311,0.00080334,0.0015567,0.0012494000000000001,0.0015187000000000002,0.0006636,0.0016775,0.00065163,0.0017307000000000002,0.00061625,0.0011635,0.00017532,0.0022429000000000004,0.0004352,0.0014927999999999999,0.00020363,0.00047939999999999994,9.4698e-05,0.0020535999999999996,-0.00011598,0.0011333,0.0017527999999999999,0.0014104,0.00065143,0.0018163,0.0013388,0.0011630999999999998,0.0011443,0.00037054,0.00032449
I83,0.007386399999999999,0.0032806999999999997,0.0070466999999999995,0.0030975,0.004396199999999999,0.0036016,0.0035405000000000002,0.00080176,0.0051249,0.0024649,0.0070792,0.0044132,0.0024579000000000003,0.0016210999999999999,0.006113800000000001,0.0010429999999999999,0.0062798,-0.00012109,0.0061014,0.0004987,0.0033016,5.1043999999999994e-05,0.007202199999999999,-2.166e-05,0.00047228,0.0010374,0.0037945,0.011420999999999999,0.0065143,0.0020381,0.005192899999999999,0.0057799,0.0024094,0.0042835
20530,0.0032725000000000002,0.00024957,0.0024105,0.0028953000000000004,0.0018276,0.00018156,0.00018639,-0.00011511,0.0017410999999999998,0.001433,0.0025343,0.00020433,0.0011474,0.00060248,0.0023339000000000003,-8.887399999999999e-05,0.0037559,0.00030654,0.0025561,-0.00012545,0.0021994,-1.1676e-05,0.0017446999999999999,-0.00093557,0.0021818000000000002,0.0010936,0.00064539,0.0033373000000000005,0.00073209,0.00055867,0.0019254,0.0016402,-0.000218,0.00079886
M17,0.005266600000000001,0.0036867,0.0078431,0.0046117,0.004783399999999999,0.0018648,0.0026906,0.0024546,0.0038456,0.0010864000000000002,0.0068163,0.00073004,0.0043113,0.00012066,0.0026436,-0.00054907,0.001153,0.00054138,0.0044784,-0.00039183,0.0050095,8.607200000000001e-05,0.008006300000000001,-0.00010297,0.0034224000000000004,0.0028120000000000003,0.0059989,0.0058684,0.0035699,0.0018390000000000001,0.0016393,0.0037718000000000005,0.0025674,0.0017287
6164_100,0.0036,0.0025,0.0045,0.0018,0.0028,0.0012,0.0021,0.0014,0.0019,0.0012,0.0037,0.0015,0.0045,0.0013,0.0031,0.0006,0.0035,0.001,0.0027,0.0001,0.0043,0.0006,0.002,0.0003,0.0016,0.0022,0.0019,0.0031,0.0024,0.0038,0.0011,0.0033,0.0006,0.0007
6146_3,0.0058,0.0034,0.0039,0.0035,0.0046,0.0018,0.0035,0.0025,0.0051,0.0021,0.0058,0.0018,0.0021,0.001,0.005,0.0014,0.0042,0.0011,0.0028,0.0009,0.0062,0.0005,0.006,0.0002,0.003,0.0038,0.001,0.0033,0.0008,0.0024,0.0025,0.0023,0.001,0.0015
20002_1074,0.0043,0.0036,0.0042,0.0056,0.0027,0.0027,0.003,0.0016,0.0037,0.0005,0.0076,0.0058,0.0027,0.0002,0.0032,0.0005,0.0081,0.0006,0.0048,0.0003,0.0054,0.0002,0.0046,0.0012,0.0031,0.0016,0.0049,0.0042,0.0053,0.0036,0.0035,0.0037,0.0005,0.0021
R07,0.0027045000000000003,0.0028398000000000004,0.0021373,0.0025664999999999998,0.0030465999999999996,0.0017135000000000002,0.0013097000000000002,0.0012802999999999998,0.0036138000000000003,0.0023926999999999998,0.0029925,0.0017344,0.0022035999999999996,0.00036286,0.001939,0.00013543,0.00277,0.0010019999999999999,0.0020908000000000003,0.00015197,0.0027498,5.3669e-05,0.0032684,0.00016376,0.0029841,0.0015429,0.00090084,0.0025482,0.0025176,0.0025873000000000003,0.0006797999999999999,0.001574,0.0015911,0.00048588
K57,0.0035387,0.0044482,0.005347,0.0077149,0.0042488,0.0020897,0.0030031,0.0013729,0.0050754,6.0023000000000005e-05,0.0057045,0.0019307999999999999,0.0030718000000000004,0.0014665999999999998,0.002715,0.00015997,0.0035607,0.00068903,0.0063208,0.0010224,0.002915,0.00011635,0.0024605,-0.00018264,0.0034838,0.0018591999999999999,0.0035486,0.0030725,0.0036704,0.00059067,0.0010389000000000002,0.0011222,0.0020119,0.0020001
6154_1,0.0019295999999999998,0.0022419000000000002,0.0010373,0.0017527,0.0025031999999999997,0.0016289000000000002,0.0020259,0.00019826,0.001134,0.00067013,0.0032263000000000005,0.00073432,0.0011936,0.00056247,0.0017418,7.5827e-05,0.0018213,0.00072725,0.0012462,8.420000000000001e-05,0.0021305,-0.00014494,0.001173,0.00024098,0.00094594,0.00018186,0.0012323,0.0017929999999999999,0.002281,0.0011206,0.00081686,0.00041401,0.0002307,9.022e-05
20110_9,0.0023930999999999996,0.0017902999999999999,0.0026385000000000002,0.0015373,0.0038366999999999997,0.0021936,0.0025879,0.00022424,0.00087424,-0.00020059999999999997,0.0025344,0.00098261,0.0030872,0.0011324999999999998,0.0015119,-0.00037355,0.00025373,0.00050807,0.0032396,-9.243600000000001e-05,0.0016624000000000003,-0.00011447,0.0023967,0.0005417999999999999,0.0013632,0.0011512,0.00080786,0.0026359,0.0026625999999999998,0.00040109,0.0016328,0.0010004,9.9727e-05,0.0016994
20111_9,0.0022068,0.00041616,0.0048317,0.002531,0.0016948,0.0025531,0.0015641,0.00048193,0.0013529000000000002,0.00086619,0.0021476999999999998,0.0010396,0.0028173,0.00016027,0.0017629000000000002,0.00052967,0.0024518,0.00095139,0.0035591,-5.381e-05,0.0013995999999999998,0.00015896,0.0034165999999999997,0.00032010000000000003,0.001609,0.0010732,0.0027441999999999996,0.0030127,0.00036199,0.0019112999999999999,0.0020344,0.00055538,0.00085688,-0.00027816
I9_DISVEINLYMPH,0.0054525,0.0021098000000000002,0.0052776,0.0026030999999999997,0.0036726999999999997,0.0028269000000000002,0.0023106,0.00064338,0.0049576,0.0012435,0.0030954,0.0036837,0.0010255999999999998,0.0015783,0.005559399999999999,0.001114,0.0055209,0.0021825,0.0049832,0.00086199,0.0016309,3.9805e-05,0.0044034,0.00013999,0.0021315,0.00097164,0.00314,0.007143300000000001,0.005163,0.0023786,0.004622600000000001,0.0046463,0.0018574000000000002,0.0034107
20003_1140879802,0.0042012,0.0029154,0.0038658,0.0031188,0.0035243,0.0017460999999999998,0.0041455,-8.8737e-06,0.0019416000000000001,0.001482,0.0046597,0.0016353,0.0020255,0.0011664000000000002,0.0031708,0.0006461,0.00045267,0.00071281,0.0038385,0.00092034,0.0056683,0.00030115,0.003949800000000001,-0.00025985,0.0036274000000000002,0.0022089,0.0031068000000000003,0.0031045,0.0057047,0.0017620000000000001,0.0029892,0.0046483,-0.00027186,0.00082146
3591,0.0028041999999999997,0.0038586,0.0044028999999999995,0.00061824,0.0021724,0.00029955,0.0034095999999999996,0.00081942,0.00047716,0.0016137,0.0026622,0.00063642,0.001632,0.00062625,0.0027761999999999995,4.9887e-05,0.0013238,-0.00017848,0.0031949,1.278e-05,0.0018248000000000001,-0.00092248,0.0020599,0.00010192,0.0021432,0.00079094,0.0022298,0.0032931999999999996,0.0025570000000000002,0.0010005,0.00023997,0.0011913,0.00060018,0.001045
2784,0.00090601,0.00079488,0.0010094,0.0018901,0.0011232000000000002,0.00079574,0.0021872,1.3985e-05,0.0016244,0.0011539999999999999,0.0024223,0.00057498,0.0016530000000000002,0.0011059000000000002,0.0016422000000000001,-0.00021754,0.0014755999999999999,-0.0003944,0.0014665999999999998,-2.1955e-05,0.00012181,0.00031313,0.0021685,5.4023999999999996e-05,0.0016864,0.0014204,0.0008895,0.0018785,0.0013390999999999998,0.0012771,0.00069324,0.0014169,-0.00017203,0.00026388
6154_2,0.0017241,0.0019309999999999998,0.0021201,0.0011315,0.0011713,0.00096726,0.0016061,0.0010804999999999999,0.0012785000000000001,0.00075069,0.0020869,0.00040264,0.0013165,0.00010149999999999999,0.0014363,0.00056365,0.0015007999999999998,-3.2513e-05,0.0026443,0.0004133,0.0013481,-2.1081e-05,0.0017069000000000003,0.00017644,0.0015785999999999999,0.001013,0.0013125,0.0019358,0.0010658,0.00012130000000000001,0.00094187,0.0010667,0.00048441,0.0002037
20002_1387,0.0032251,0.0029619,0.0037116999999999996,0.0026531,0.0022435,0.00096325,0.0029131,-0.00051798,0.0044406,0.0024021999999999997,0.0020113,0.00070038,0.0030553,0.00068167,0.0011582,0.00097509,0.0043304,0.00017497,0.0025930999999999997,8.738700000000001e-05,0.0035306999999999995,0.00075415,0.0016557000000000002,-7.8699e-05,0.0019524999999999998,0.0022156,0.0037161,0.0035171,0.0025572,0.00045569,0.0018437000000000002,0.0017277000000000002,0.00022546,0.0011567
20003_1140868226,0.0018922000000000001,0.0022513999999999998,0.00089431,0.0014835999999999998,0.0025562,0.0015699000000000002,0.0018596,0.00012629999999999998,0.00090067,0.00086284,0.0032957,0.00065849,0.0013128,0.00052873,0.0014824000000000003,0.00023809,0.0021236000000000002,0.00057163,0.0010082000000000001,0.00021465,0.0021441999999999998,-9.1945e-05,0.0011357000000000001,0.00033208,0.00079958,0.00047316,0.0012013,0.0016102999999999998,0.002235,0.0012949,0.0010232999999999998,0.00036032,0.00021882,-2.7186e-05
M13_OTHERJOINT,0.0028003,0.0018559000000000002,0.0031968000000000005,0.0013752,0.0022983,0.0013677,0.0023363000000000004,0.0011119,0.0019027999999999998,0.00095902,0.0034021999999999998,0.00024703,0.0020551,7.3158e-05,0.0013002,0.00033886,0.0014870999999999999,0.00017541,0.0047379,6.2408e-05,0.0016204999999999998,0.00072711,0.0018679999999999999,6.7087e-05,0.00143,0.001322,0.0027226,0.0018259,0.0017750999999999997,0.0012804000000000001,0.00060035,0.0031869,0.00065959,0.0010095
6138_4,0.0024554000000000004,0.0017710999999999998,0.0020727,0.0010912,0.0023046,0.0012875,0.00053899,0.00089841,0.0025364000000000003,0.00083622,0.0013099000000000001,0.0003142,0.0016607,0.00020390000000000002,0.00089257,0.00034403,0.0016934,-8.903e-05,0.0015964,0.00012485,0.001395,-0.00010634,0.0021991,2.8877e-06,0.0010779000000000001,0.0016687999999999998,0.00063245,0.0018643000000000002,0.0022224,0.0015394999999999999,0.00055266,0.0017861,5.7311999999999996e-05,1.2960999999999998e-05
G56,0.0053529,0.0042382,0.0074597,0.0051979,0.009887100000000001,0.0010316,0.0046784999999999995,0.0018961,0.0047294,0.00058068,0.004742100000000001,0.0019202000000000002,0.0028196,0.0018891,0.0012312999999999998,0.0011756,0.0076497,0.0019224,0.0064417,0.00052877,0.0048054,5.047e-05,0.0055159,0.00012399,0.0036236,0.0039578,0.0036749,0.007805500000000001,0.0026820999999999998,0.0013953,0.0037863,0.0034945,0.00071718,0.0027854
C_BREAST_3,0.0017847000000000002,0.0031483,0.00062796,0.0039731,0.0043627,0.00016703,-0.00065259,3.6453000000000005e-05,0.0050669,0.0023536,0.002369,0.0027635999999999997,0.0030573,0.00043325,-0.0011356,0.0027447,0.0034790999999999997,-0.00050735,0.0062342,-0.00040005,0.0029271,0.00057602,0.0059543999999999995,0.00024847,0.0016667000000000001,0.0017826,0.0020503,0.0047108,0.0015145999999999998,0.00038110000000000005,0.00080903,0.0018519000000000003,0.00066434,0.0027814
G6_CARPTU,0.0056,0.004,0.0072,0.0042,0.0093,0.0012,0.0052,0.0018,0.0054,0.0009,0.0056,0.0021,0.0025,0.0017,0.0019,0.0015,0.0082,0.002,0.0067,0.0003,0.0053,0.0001,0.0053,0.0003,0.0033,0.0028,0.0041,0.0073,0.0033,0.0008,0.0041,0.0031,0.0005,0.0029
20117_2,0.0034816,0.0019682000000000002,0.0030647,0.0037021000000000003,0.0025395,0.0013037,0.0022784000000000003,0.00059856,0.0029555,0.002199,0.0030340999999999996,7.8603e-05,0.0020635000000000002,0.00046531,0.0016177,0.00017486,0.0024729,0.00062222,0.0024281,0.00047108,0.0025224,-9.7066e-06,0.0018384,0.00025903,0.00098503,0.0019457,0.001031,0.0029010000000000004,0.0024874000000000003,0.002755,0.0016224,0.0012766,0.00044757,0.00075238
K40,0.003639,0.0038646,0.008113800000000001,0.0016721,0.0058122,0.00057141,0.0027255,0.0010196,0.0042271999999999995,0.00045799,0.0017800999999999997,0.0028546999999999995,0.0036082,0.0002479,0.007853,0.00051689,0.0037232,0.00012817,0.0028702,-0.00035432,0.0049207999999999995,0.00020098,0.0037098,-7.092e-05,0.0020646,0.0015969,0.0022035,0.0012188,0.002624,0.0013593,0.0014175999999999998,0.0013643,0.0011951,0.00061078
6149_3,0.0029,0.0016,0.001,0.0015,0.0024,0.0004,0.0014,0.0005,0.001,0.0014,0.0019,0.0006,0.0022,0.0001,0.001,0.0006,0.0019,0.0003,0.0018,0.0001,0.0015,0.0004,0.0023,0.0002,0.0005,0.002,0.0007,0.0011,0.0016,0.0004,0.0011,0.0011,0.0002,0.0005
2834,0.0013779999999999999,0.0032195,0.0035063000000000004,0.0013257999999999998,0.0012656,0.0034247,0.0012781,0.00092845,0.0022559999999999998,0.0012493,0.0012751,0.001995,0.0022078,-0.00016869999999999998,0.0022545,0.0010142999999999999,0.00196,0.0002802,0.0027086,0.00053486,0.0027792,0.00078401,0.0020498,0.00036221,0.0019974,0.0018189,0.00039827,-1.6509e-05,0.0019997,0.00044282,0.00066004,-5.2037e-05,0.00054009,0.0012491
C44,0.0050258,0.006558400000000001,0.0015167,0.0064389,0.0058233,0.0015149,0.0027511,0.00033616,0.0036866,-0.00054461,0.0038123000000000007,0.0030116999999999995,0.0043975,0.00094487,0.005715,-0.00059139,0.0045479,0.00076138,0.0030353999999999997,-0.00044249,0.007539100000000001,-0.00048593,0.005335800000000001,-3.6896999999999996e-05,0.0022873,0.0024216999999999997,0.0018387,0.0059854999999999995,0.0034823999999999996,0.00097035,0.002137,0.012798,0.00071966,0.0017154
6139_3,0.0019,0.0025,0.0016,0.0031,0.0024,0.0018,0.0022,0.0016,0.0019,0.0017,0.0024,0.0002,0.0011,0.0007,0.002,0.0004,0.0019,-0.0001,0.0004,0.0003,0.0017,0.0002,0.0015,0.0002,0.0014,0.0014,0.0003,0.0017,0.0017,0.0014,0.0003,0.0012,0.0006,0.0004
6160_4,0.0032600000000000003,0.0010409,0.0030004000000000003,0.0019636,0.0043782,0.0014389000000000001,0.0010532999999999999,0.00055557,0.0016504999999999998,0.00082343,0.0031399,0.00045932,0.0022864,0.00026738,0.0013737999999999999,0.00054807,0.0023772,-4.4059e-06,0.0020622,9.6352e-05,0.0011408,0.00012325,0.0020535,-2.1611e-05,0.0016855000000000001,0.0022198,0.0011864,0.0020096,0.0020834,0.0019703,0.0012345000000000001,0.0014845999999999998,0.00082177,5.8155e-05
20111_1,0.0021628,0.0029339,0.0014708,0.0016612000000000003,0.00074676,0.0012938,0.00051497,0.00020426,0.00054378,0.00077939,0.0021264,0.0015354000000000001,0.0027509,0.0007065,0.00083639,0.00046584,0.001411,0.00096438,0.0021561,-9.5094e-05,0.001759,-0.00028691,0.0025851,0.00034508,0.00084477,0.0014583,0.0023669,0.0013064,0.0034371000000000002,0.0010800999999999999,0.0015733,0.0010525999999999999,0.0011532,0.0018484000000000003
6150_1,0.0035,0.0051,0.006,0.0045,0.0024,0.0034,0.0048,0.0005,0.0013,0.0004,0.0092,0.005,0.003,0.0006,0.0048,0.0008,0.0055,0.0022,0.0056,0.0007,0.0036,0.0006,0.0079,0.0008,0.0029,0.0017,0.0028,0.0039,0.0052,0.0019,0.0054,0.0034,0.0018,0.0015
I9_CHD,0.0037,0.0044,0.0059,0.0048,0.0035,0.0027,0.0024,-0.0001,0.0021,0.0006,0.0055,0.0027,0.0017,0.0003,0.0045,0.0016,0.0063,0.0011,0.0031,0.0004,0.0048,0.0002,0.0053,-0.0005,0.0011,0.002,0.0039,0.0037,0.0055,0.0028,0.0032,0.002,0.0012,0.0014
C50,0.0015513,0.0029358,0.0010689999999999999,0.0048365000000000005,0.0027180999999999998,0.00092993,-0.00037009,-0.00094815,0.0052645,0.0019184999999999998,0.001843,0.0030601,0.0015262000000000001,0.0013163,-0.00094835,0.0022406999999999995,0.0038941,-0.00045837,0.004958,-0.00020605,0.0019230999999999999,0.00027483,0.0067152,0.00042768,0.0035018999999999996,0.0037930999999999998,0.0027657,0.0054293,0.0012725,-6.1258e-05,0.0033584000000000005,0.0026173999999999998,0.00070835,0.0033472000000000003
G6_NERPLEX,0.0033,0.0027,0.0051,0.0037,0.0065,0.0012,0.0033,0.0012,0.0037,0.0009,0.0041,0.002,0.0029,0.0011,0.0012,0.0009,0.0056,0.0014,0.0056,0.0008,0.0028,0.0004,0.0034,0.0002,0.0029,0.0042,0.0017,0.0059,0.002,0.0026,0.0023,0.0028,0.0009,0.0015
6154_5,0.0025408,0.0025036999999999998,0.0028141,0.0027383000000000004,0.0028951,0.0017167999999999999,0.00071343,0.00054466,0.0038756999999999997,0.0010692,0.0034295000000000003,0.00094219,0.0034068000000000006,0.00031447,0.0035003,0.00042219,0.0016305,0.00065476,0.0013633,0.00046272,0.0018702999999999999,0.00082023,0.0027781,-7.0487e-06,0.0012645,0.0015523,0.00084038,0.0022472,0.0011219000000000001,0.0014620999999999998,0.0004961000000000001,0.0021393000000000002,0.0014149000000000002,0.00024833
6159_5,0.002518,0.0014946,0.0019090999999999997,0.0030786,0.0018449000000000002,0.0012766,0.0010537,0.00092573,0.0021069,0.0013302,0.0024473000000000003,0.0011828,0.0020395,0.0014573000000000001,0.0020681,0.00017236,0.0025335,0.00070189,0.0015869999999999999,0.0002965,0.0013157,5.2205e-05,0.0023843000000000002,-6.0002e-05,0.0017123000000000002,0.00056633,0.0011955,0.0026671999999999998,0.00095948,0.0011685,5.2833e-05,0.0009195000000000001,0.00049071,0.0004173
2207,0.0020009,0.0019319000000000003,0.0018737000000000003,0.0014257,0.0028577,0.00074224,0.001702,0.00023738,0.0020484,0.00088408,0.0011989000000000001,0.00042607,0.0015334,0.00077376,0.0013675,-0.00016494,0.00098144,-1.8084e-05,0.0022827,0.00021438,0.0022180999999999998,0.00015914,0.0012194,-0.00012501,0.0011503,0.0008136000000000002,0.00042578,0.0010919,0.0015804,0.00095975,0.0011196,0.0009251,-0.00017618,0.00082421
20002_1286,0.0037695999999999997,0.0027256999999999997,0.0017599,0.0015951,0.0036138000000000003,0.00053444,0.0012435,-8.235e-05,0.0023204999999999996,0.00080095,0.0028045,0.00084497,0.003268,0.001029,0.0024990999999999998,0.00094887,0.0028011,0.0011465,0.0019617000000000002,0.00015751,0.0022101,0.00032885,0.0026160999999999997,0.00023859,0.0026153,0.00090038,0.00054647,0.0041571,0.0023288000000000002,0.0035981000000000003,0.00094674,0.00039943,0.0010877,0.0010318
6148_4,0.001141,0.0016027,0.0020881,0.0011485999999999998,0.00058272,-0.00089629,0.0022416,0.0013918,0.0012722999999999999,-2.9779e-05,0.0010368,-0.0010155,0.004417,0.00035437,-0.00097004,0.0020128,0.00018132,0.00014725,0.00282,0.00043054,0.003782,-3.6053e-05,0.0029816999999999995,0.0012123,0.0031309000000000003,0.0025844,0.0015496,-0.0012079,0.0030587,0.0012536,0.00076775,0.0017811,-0.0012324999999999999,0.00088851
20002_1465,0.0020968000000000002,0.0026427,0.0027264,0.0020753,0.0021265,0.00031667,0.0029441,0.00033452,0.0015831,0.00053267,0.0022045000000000003,0.00042141,0.0019085,0.00064378,0.0011916,0.00015242,0.0020472000000000003,0.00099558,0.00097482,0.00022909,0.0016304000000000002,3.9153e-05,0.0019824,-0.00022189,0.00040443,0.0019879000000000003,0.0013188,0.0020962,0.0023934,0.0019697,0.0015815999999999998,0.0020706,0.0013109999999999999,0.00030594
4803_14,0.0015484000000000001,0.0011087999999999998,0.0022033,0.0037234,0.0021571,0.0002816,0.0012239,-0.00021845,-0.00034706,0.00072765,0.00053753,0.0013903,0.0034599000000000006,0.00085725,0.0017428,0.00046303,0.00090997,-9.275200000000001e-05,0.00065979,0.00075531,0.0015595999999999997,-0.0001355,0.001003,0.00048892,0.0021837,0.0014368,-0.0010378,0.0026756,0.0012766,0.0042881,0.0027224,-0.00091846,-0.00087265,0.00023135
20548_7,0.0025,-0.0013,0.0046,0.0028,0.0021,0.0004,-0.0006,0.0018,0.0023,0.003,0.0027,0.0006,0.0022,0.0022,0.0035,0.0011,0.0023,0.0018,0.0032,0.0008,0.001,-0.0006,0.0022,0.0001,0.0003,0.0014,0.0009,0.0031,-0.0002,-0.0011,0.0001,0.0016,-0.0002,0.0002
2463,0.0021753,0.0016186,0.001026,0.0016394000000000003,0.00055336,2.1866e-05,0.00073565,0.00015003,0.00029406,0.00046177,0.0026322,0.0010254,0.0035722,0.00017279,0.0023118,0.00017656,0.00038875,0.00034832,0.0024971,-1.0231e-05,0.0021643,0.00010122,0.0019117000000000001,-7.5278e-05,0.0011224,0.0014594,0.0018352999999999998,0.0018566,0.0024885000000000003,0.0022269000000000004,0.0019437,0.00039164,0.00040861,0.001151
2877_1,0.0050228,0.0016867000000000002,0.00019916,0.00076593,0.0033513000000000006,0.0017212,0.00095126,0.0015573,0.0031772,0.00086623,-8.6321e-05,0.0002283,0.00030602,-0.00021134,0.0011488,0.00056976,0.00042982,-0.00092638,0.0018256,0.0012947000000000002,0.0019053000000000002,0.00071199,0.0022468,0.00050065,0.00029401,0.00031936,0.0010618000000000001,0.001697,0.0008994,-0.0016148,0.0017849,0.0021247,-0.0012638,0.00077391
20001_1002,0.0057962,0.003273,-0.00060324,0.0046753,0.005762300000000001,0.00091759,-0.00073477,-0.0012338,0.0069605000000000005,-0.00012066,0.00048479,0.002333,0.0057154,2.4507e-06,-0.00024729,0.0037227,0.0025092,-0.000662,0.005959000000000001,-0.00025484,0.0014482000000000002,0.001531,0.0027139,4.3053e-05,0.00043441,9.6969e-05,0.0023177,0.006485800000000001,0.00046310000000000004,0.00069822,0.0019254,0.00067136,-0.00037615,0.0040988
