0,chr1: 0~64Mb,chr1: 64~128Mb,chr1: 128~192Mb,chr1: 192~249Mb,chr2: 0~64Mb,chr2: 64~128Mb,chr2: 128~192Mb,chr2: 192~243Mb,chr3: 0~64Mb,chr3: 64~128Mb,chr3: 128~192Mb,chr3: 192~197Mb,chr4: 0~64Mb,chr4: 64~128Mb,chr4: 128~190Mb,chr5: 0~64Mb,chr5: 64~128Mb,chr5: 128~180Mb,chr6: 0~64Mb,chr6: 64~128Mb,chr6: 128~170Mb,chr7: 0~64Mb,chr7: 64~128Mb,chr7: 128~159Mb,chr8: 0~64Mb,chr8: 64~128Mb,chr8: 128~146Mb,chr9: 0~64Mb,chr9: 64~128Mb,chr9: 128~141Mb,chr10: 0~64Mb,chr10: 64~128Mb,chr10: 128~135Mb,chr11: 0~64Mb,chr11: 64~128Mb,chr11: 128~134Mb,chr12: 0~64Mb,chr12: 64~128Mb,chr12: 128~133Mb,chr13: 0~64Mb,chr13: 64~115Mb,chr14: 0~64Mb,chr14: 64~107Mb,chr15: 0~64Mb,chr15: 64~102Mb,chr16: 0~64Mb,chr16: 64~90Mb,chr17: 0~64Mb,chr17: 64~81Mb,chr18: 0~64Mb,chr18: 64~78Mb,chr19: 0~59Mb,chr20: 0~62Mb,chr21: 0~48Mb,chr22: 0~51Mb
I9_CORATHER,0.0031963,0.0016852,0.00095874,0.0026921,0.0048838,0.0024579999999999997,0.0015244999999999998,0.0025792,0.0024115,0.00055529,0.0028663,-0.00021454,0.0015168,0.0019878,0.0020085999999999997,0.0013918,0.0024745,0.0010804999999999999,0.0050806,0.0016682,0.006185100000000001,0.0028642,0.0010402999999999999,3.825e-06,0.0011185000000000001,0.0015574999999999999,0.00090404,0.006548899999999999,0.0018410999999999998,0.00095601,0.0024103,0.0023715999999999997,-2.5338e-05,0.0023409000000000004,0.0055547,-0.00021412,0.0016794,0.0040583,0.00029584,0.0015835,0.00098194,-0.00014052,0.00090098,0.0011845999999999998,0.0034965000000000005,0.0015393,0.0034091,0.0044868,0.00088938,0.0024552,-0.00055127,0.004685,0.0027197,0.0011493,0.0017710999999999998
6141_1,0.00095144,0.0012262,0.0010452999999999999,0.0013130999999999998,0.00096438,0.00064291,0.0010532999999999999,0.0010750999999999998,0.00061133,0.00097934,0.00057308,0.00016369,0.0015461,0.00052295,0.0013561,0.00028375,0.00042763,0.00060203,0.0012837999999999999,0.00034555,0.00077137,0.00080639,0.00053634,0.00034222,0.00077348,0.00068424,4.9927e-05,0.00068229,0.00035606,0.00018234,0.00030663,0.0011619999999999998,0.00010519,0.0009458,0.0013509,0.00019276,0.00074913,0.0012689,0.00017239,0.00031568,0.00045045,0.00016955,0.0012462999999999999,0.00030098,0.00047434,0.00095477,0.00084105,0.0011921,0.00016189,0.00049939,0.00016922,0.0008657999999999999,0.0011091,1.8100999999999998e-05,0.00062915
6179_1,0.00098403,0.00083293,0.00061781,0.0007414,0.001535,0.00039853,0.00092396,0.00054222,0.0007091,0.00063283,0.00086922,3.201e-05,0.0009467000000000001,0.00048299,0.0011113,0.00026232,0.00057533,0.00089846,0.0010063,0.00068156,0.00045278,0.00072125,0.0012284000000000002,0.00033657,0.0013811,0.00065987,0.0005078,0.00043199,0.00041605,0.00025367,0.00073654,0.00088156,0.00023671,0.00064538,0.0010747999999999999,-2.3505e-05,0.00072659,0.00064063,5.5242e-05,0.00012005,0.00047869,0.0005792999999999999,0.00065329,8.4148e-06,0.00030093,0.0007428999999999999,0.0009686,0.00058448,0.00020030000000000002,0.00097404,0.00030868,0.00060835,0.00081355,0.00054031,0.00058214
C3_OTHER_SKIN,0.0059,0.001,0.0035,0.0027,0.0035,0.0005,0.0009,0.0052,0.0024,0.0035,0.0001,0.0001,0.0007,0.0017,0.0017,0.0033,0.001,0.0017,0.005,0.0008,0.0011,0.0022,0.0013,0.001,0.0016,0.0038,-0.0003,0.0036,0.002,0.0009,0.0018,0.0012,-0.0004,0.0028,0.0045,0.0005,0.0035,0.0007,-0.0002,-0.0001,0.0005,0.0012,0.0011,0.0009,0.0005,0.0012,0.0067,0.0018,0.0021,0.0008,-0.0003,0.0022,0.0135,0.0006,0.0007
2365,0.00012868,0.00099466,0.00084176,0.0017441,0.001775,0.00047716,0.00053167,0.00096861,0.0010161,0.00089871,-3.4902e-05,-0.00025333,0.00076703,0.0013027999999999998,0.00089318,0.0016344,0.0016108000000000001,0.00063315,0.00043216,0.00068867,0.00098814,0.00012616,0.00037816,0.00018029,0.00032094,-0.00058027,-1.3073e-05,6.3888e-05,0.00068963,0.00033961,0.00080065,0.0014210000000000002,0.00041894,-0.0001516,0.00090212,0.00052018,0.00096817,0.00095378,0.00038487,0.00074364,0.00089293,0.0014039999999999999,0.00016392,0.0010187000000000002,-8.179199999999999e-05,0.00047147,0.00075815,0.00082231,0.0005406,0.00062764,0.00035085,-3.8465e-05,0.00028939,0.00056945,0.00081667
1150_2,0.0010708,0.00065861,0.00066597,0.00030872,0.00066337,0.00061832,0.00096217,0.00083215,0.0014134,0.0005494,0.00073951,0.00021351,0.00045841,0.00047527,0.00048322,0.00024844,0.00064817,0.0010098,0.0006454,0.00044003,0.00044938,0.00071075,0.00071983,0.00026685,0.0024744,0.00038280000000000003,0.00039675,0.00010717,0.00065768,-6.2908e-05,0.00013402,0.00067707,0.00027207,0.00029187,0.00055329,0.00013361,0.00018345,0.0010774,0.00021402,0.0007559,0.0003775,0.00044065,0.00062028,0.00027093,0.00024295,0.0014761,0.00061676,0.00096356,0.00032219999999999997,0.0009793,1.0847e-05,0.0010863,0.00078915,0.00018689,0.00066588
20546_4,0.00069606,0.0027971999999999997,0.0027573,0.0012875,0.0016132000000000002,0.0026947,0.00079142,0.00095902,0.0027927,0.0012017000000000002,0.0032135999999999996,0.0004335,0.0034071999999999996,0.0023242,0.0030962,0.0014102000000000001,0.0022361,0.00070154,0.0017843,0.0011054,0.00087609,-0.00018580000000000002,0.0022746,2.3675999999999998e-05,0.0015569000000000002,0.0023629000000000002,-9.122799999999999e-05,0.0012577,-0.00073884,-0.00013025,0.00090857,-0.00018375,-0.00054391,0.0006036,-0.00087557,0.00055835,0.00099677,0.00060335,0.00079059,0.0021606,4.7843e-05,0.00065514,0.0015811,-3.6748e-05,0.00031408,0.0027254000000000002,0.0021521,-0.00056138,0.0026311,0.0045326,-0.00042422,0.00056329,0.0015225,0.00062708,0.0040746
2129,0.00078533,0.0015550000000000002,0.0011626,0.00072186,0.0013288,0.00095416,0.0022639,0.0016305,0.0012054000000000001,0.0021783,0.0010627,0.00011251,0.0026009,0.0010892,0.0016916000000000001,0.00079652,0.0011585,0.001297,0.0006253,0.0015748,0.0014838,0.0015947000000000001,0.0022114,0.00049726,0.0013885,0.00083665,0.00067256,0.0010789,0.0013954,0.00023543,0.0014549,0.001633,-6.459699999999999e-05,0.0015765999999999998,0.0016420999999999999,0.00027142,0.00086543,0.0012013,0.00022417,0.00022752,0.00088201,0.0010343,0.0013755999999999998,0.0010647,0.0008376,0.0016272000000000003,0.00108,0.0021693000000000003,0.00091927,0.002502,0.00048093,0.00032025,0.00083284,4.9139e-05,0.00085025
6162_1,0.00059011,0.0010630000000000001,0.000877,0.00036001,0.0012594000000000001,-1.4013e-05,0.00081064,0.0005646,0.0011697,0.00091776,0.00080312,0.00014966,0.00097122,0.00099459,0.00073076,0.00065607,0.00056109,0.00053267,0.0012357999999999998,0.00086374,0.0010909000000000001,0.0013925,0.0010218,0.00084921,0.00050498,0.00067423,0.00047858,0.00088954,0.0010720999999999999,0.00033117,0.00090585,0.0010868,0.00017021,0.00061518,0.00071976,0.00030235,0.0012585,0.00073525,4.4501999999999995e-05,0.00030742,0.00040638,0.00086191,0.0014227,0.00055556,0.00092617,0.0009499,0.0006314,0.0006362,4.7764e-05,0.0014437999999999999,0.00021624,0.0011765999999999999,0.0011476,8.2465e-06,0.00056352
1538_1,0.0021412,0.0019024,0.001188,0.00099031,0.0022112,0.0013509,0.0010115,0.0016968,0.0013809,0.001247,0.0017119,0.00026230000000000003,0.0010956,0.0010321,0.00053637,0.00036274,0.0011892,0.0012588,0.0021273000000000004,0.00052326,0.0010125,0.0011098,0.00080876,0.00054674,0.0012586,0.00030266,0.00019325,0.00126,0.00082921,0.00078765,0.0014657,0.0015040999999999998,4.351e-05,0.0008183999999999999,0.0016982,2.5114e-05,0.00074824,0.0020863,-1.8995e-05,0.00076754,0.0012318,0.00079378,0.0017394,0.0011718,0.00086162,0.001296,0.00067585,0.0021118,0.00092557,0.00086156,3.2034e-05,0.0017776,0.0016233,-0.00035866,0.0022399
2473,0.00082444,0.00083018,0.00079746,0.001041,0.0012847000000000002,0.00036509,0.0007888,0.0010332000000000002,0.0011059000000000002,0.00092463,0.00055357,-2.51e-05,0.0009869,0.00016498,0.00088258,0.001027,0.0015435,0.001137,0.0016623,0.00079843,0.00061875,0.00072879,0.00094831,0.00067496,0.00047024,0.0007916,0.00025082,0.00063615,0.00045112,4.9335e-05,0.00090083,0.00031981,0.00013619,0.00066111,0.00039574,0.00036279,0.00096749,0.00097636,7.149600000000001e-05,0.0010052,0.00090074,0.000718,0.0009561,0.00050632,0.00055333,0.0012863,0.00057675,0.0012089,0.00014309,0.00069579,1.3134000000000002e-05,0.0010306,0.001318,0.00076573,0.00086472
6148_100,0.0015756,-7.844e-05,0.00088049,0.0015412000000000002,0.0025775,-0.00010459,-0.00020405,0.0024579999999999997,0.0019698,0.00017039,0.0014167,0.00058016,0.00076401,0.00035315,0.001847,0.00071077,0.00027647,0.001216,0.00119,0.00011334,-3.5453e-05,0.00058023,0.00044948,0.00059179,0.0016291,-0.00026044,0.0012143,0.0014147,0.0006316,0.0004575,0.0006464999999999999,0.0014872,0.00033786,0.0010993,0.0018777000000000002,0.00029854,0.0014479,0.00011617,0.0013666,9.5425e-05,0.00059497,0.00033779,0.0011415999999999998,0.00088025,0.0006505,0.00033269,0.00061041,0.0023114999999999998,0.00098624,0.00099884,-0.00030121,-0.0008148999999999999,-0.00042215,0.00049244,0.0019232
20548_3,0.00029326,0.0012125,0.0018204,0.00053275,0.0014636,0.0027671999999999996,0.00054969,0.00095931,0.0029435,0.0011604,0.0011025,0.00059632,0.00035863,-0.00074473,0.0012904000000000001,-0.0014165999999999998,0.0012128,0.0020679,-0.0011583,0.0015308,0.0020883000000000004,0.0026448,0.0019839000000000002,0.00031581,0.0021364,0.00083686,-0.00049893,0.0020926,0.0012933,-0.00034549,0.00064272,0.0030242,-0.00027473,0.0007798999999999999,0.0013023,0.00055444,0.0019002,0.0034248000000000004,5.8485e-07,0.0034641999999999997,0.00063401,0.00043260000000000005,-7.6912e-05,0.0011359999999999999,0.0014884,0.0011862,0.0020576,-0.00013282,-0.00084077,0.00079388,0.0012567,-0.00027948,0.0022804,0.0022695999999999997,0.0021948000000000002
6162_4,0.001,0.0025,0.0013,0.0014,0.0022,0.001,0.0021,0.0009,0.0023,0.0009,0.0019,0.0002,0.0023,0.0009,0.0008,0.0012,0.0015,0.0013,0.0018,0.002,0.0007,0.0016,0.0015,0.0007,0.0019,0.001,0.0006,0.0009,0.001,0.0006,0.0012,0.0015,0.0005,0.0009,0.0025,0.0003,0.0006,0.0001,0.0004,0.0008,0.0021,0.001,0.0025,0.001,0.0004,0.0012,0.0002,0.0018,0.0007,0.0013,0.0003,0.0021,0.0018,0.0006,0.0017
6162_3,0.00046387,0.00095698,0.00033521,0.00074118,0.0011848,0.00082966,0.00098667,0.00052705,0.0011664000000000002,0.0010529000000000003,0.00041301,-4.0644e-05,0.0009651,0.00027214,-0.00015181,0.00075895,0.00067949,0.00059179,0.00038067,0.00084961,0.00053239,0.00086238,0.00051318,0.00042658,0.00087044,0.00068916,0.00015374,0.001005,0.0012357999999999998,0.00023744,0.00053947,0.00062049,7.1688e-05,0.00054414,0.00061923,0.00046413,0.00041095,0.0008458000000000001,3.075e-05,0.0003407,0.00068931,0.00087891,0.00078753,0.00075673,0.000597,0.001199,0.00026268,0.00037936,0.00012781,0.00036047,1.3768e-05,0.0009535,0.00066292,0.00015937,0.00037694
C_SKIN,0.004995,0.00096595,0.0027072,0.0017812000000000001,0.0033357,0.00010999,0.00063165,0.0048522,0.0021,0.0030607,-9.918299999999999e-05,0.0001994,0.0010400000000000001,0.0015710000000000001,0.0012277999999999998,0.0021517,0.0010467,0.0017940999999999999,0.0039696,0.00095262,0.001441,0.0018295000000000002,0.0011764000000000002,0.00084503,0.00059362,0.0032549,-0.00019535,0.0030669,0.0017322,0.0010354000000000001,0.0017465999999999998,0.0012963,-0.00060108,0.0023343000000000005,0.004164500000000001,0.00020283,0.0028109000000000003,0.00061859,-0.00038578,0.00024365,0.00091549,0.0011890999999999998,0.0011401,0.00054025,0.0001881,0.0014341,0.0087193,0.00081128,0.0018557000000000003,-6.569800000000001e-05,-0.00032572,0.0018387,0.012523999999999999,0.00074489,0.00087597
6147_1,0.0023452,0.00083863,0.0017727,0.0016707999999999998,0.0028554,0.00017339,0.0018680999999999997,0.00125,0.0028626999999999997,-0.00015278,0.00074472,0.00037071,0.001013,0.00095863,0.0011737,0.00060648,0.00099851,0.0011175,0.0029052,0.0015735,0.0010517,0.0015232999999999998,0.0012192,0.00032515,0.0017188,0.00091521,0.00061068,0.00043305,0.00070634,0.00082137,0.0012175,0.0015234000000000003,0.00015511,0.0013031,0.0021759,0.00044209,0.0020633,0.00036526,9.1158e-05,0.00058035,0.0015469000000000001,0.0010617,0.0012615999999999999,0.001754,0.0019085,0.0009557000000000001,0.00077247,0.0014909,0.00051115,0.0016018,-1.0487e-05,0.00098199,0.0024108000000000003,0.0010915,0.001568
IX_CIRCULATORY,0.00091698,0.0011457000000000001,0.0010623,0.00081797,0.0016449000000000001,0.00037256,0.00080144,0.00057807,0.0013811,0.00083358,0.0012338,-0.00012379,0.00024257,0.0011015,0.00052724,0.00082933,0.0011485,0.00080225,0.001379,0.00067828,0.0012932,0.0020422,0.00030329,0.00044055,0.00049922,0.00093832,9.3105e-05,0.00050132,0.001011,0.00043357,0.00080236,0.0013492,0.00017819,0.00066162,0.00094971,0.00014512,0.0006655000000000001,0.0015308,0.00016481,0.00031202,0.00082713,4.8749e-05,0.00067891,0.00048776,0.00090841,0.00037031,0.0010585999999999998,0.0015033,0.00072763,0.00081689,-7.3858e-05,0.0011630999999999998,0.0011886,0.00083769,0.00091933
6164_3,0.0013663,0.0011474999999999999,0.00071346,0.00032435,0.0017342,0.00081198,0.0016179999999999999,0.0016987999999999999,0.0019621,0.0012784,0.00072311,0.00017131,0.00037693,0.00048421,0.0011993,0.00084028,0.00097886,0.0010735,0.00043854,0.0011562999999999999,0.00036325,0.0012062999999999998,0.0011312999999999998,0.00051874,0.00039943,0.0016807000000000002,0.0002706,0.0007875,0.0015393,8.901e-06,0.0004415,0.0014115,0.00035366,0.00093325,0.0020771,0.00049931,0.00061656,0.00031795,0.00047092,0.00095572,0.0016359999999999999,0.00076107,0.0019222000000000002,0.0011045,0.0013235999999999999,0.0014047,0.00084818,0.0015965,0.00048511,0.0019603,0.00075758,0.00043574,0.0014421,-5.6646999999999995e-05,0.0018564
6159_6,0.00068074,0.0015890999999999998,0.0008763,0.0010800999999999999,0.0011057999999999999,0.00090037,0.000573,0.00075993,0.0015496,0.00077519,0.0007442999999999999,-9.0461e-05,0.0013489,0.001009,0.00071446,0.00067581,0.00061563,0.0017369,0.0014475,0.0011856,0.00084469,0.0014204,0.00088229,-0.00031581,0.00089776,0.0013474000000000001,0.00020757,0.00097571,0.0019344999999999998,9.9572e-05,0.00032906,0.0014575999999999999,0.0003551,0.0017035999999999998,0.00041439,0.00024123,3.9152e-05,0.00099388,8.5365e-05,0.0010302999999999998,0.0013504,0.00066453,0.00098765,0.0005757999999999999,-0.00013062,0.0010647999999999999,0.00079573,0.00085815,0.00065874,0.0021006999999999996,0.00026147,0.0015859000000000001,0.00244,0.0012355,0.0011411
6179_2,0.00099871,0.0010021000000000001,0.00056387,0.00035641,0.0010093,0.00052882,0.00070804,0.00071334,0.00060092,0.00078907,0.00082939,-8.5089e-05,0.0010873,0.00050527,0.0012452,0.00066054,0.00083947,0.00065869,0.00079962,0.00081434,0.00064709,0.00028695,0.0013365,0.00061272,0.0008862999999999999,0.00027905,0.00017344,0.001059,0.0011753,0.00043374,0.00042283,0.001045,0.00020216,-7.3694e-05,0.00056171,9.311200000000001e-05,0.00089849,0.0011495,-0.00011723,0.00072639,0.00039656,0.00087192,0.00087583,0.00045228,0.00097421,0.00018177,0.00044688,0.0014612,0.00031514,0.0012997999999999998,-5.5279e-06,0.0011569,0.0011378,0.00036641,0.00032033
I83,0.0044876000000000004,0.0030058000000000003,0.0022140000000000003,0.00092696,0.0042838,0.0027796999999999995,0.0017856999999999999,0.0012715,0.0023015,0.0020765999999999996,0.0035079,-4.6465e-05,0.0031055,0.00061457,0.00079713,0.00046134,0.0044668,0.0024479,0.0049702,0.002562,0.0044063,0.00091944,0.0014589,0.0016149,0.0037983000000000005,0.0023171999999999997,0.0010395,0.0025440000000000003,0.0037128,-0.00012556,0.0026945999999999997,0.0033658,0.00049605,0.0028051,0.00043482,5.0566000000000003e-05,0.0041666,0.0030066,-2.3789000000000002e-05,2.4987e-05,0.00043362,-0.00013958,0.0012424,0.00062312,0.0032638000000000007,0.0027384,0.008392700000000001,0.004605399999999999,0.0019557000000000003,0.0025161999999999997,-0.00061933,0.005181399999999999,0.005768,0.0024018,0.004275800000000001
20530,0.00075743,0.0023574,-0.0004544,0.00088066,0.0013650000000000001,0.0010825,0.00147,0.0014932,0.00092116,0.00092475,0.00036322,-0.00027321,0.00037058,-0.00010059,-9.2615e-05,0.0010756,0.00071038,0.001451,0.00053659,0.0016564,0.00022104,0.00086687,0.00035645,0.00061569,0.0025494,-0.00013443,-7.8723e-05,0.0011705,0.0026341,0.00031018,0.00090186,0.0017035999999999998,-0.00011988,0.00025502,0.0022954,-8.6406e-06,6.3445e-05,0.0018276,-0.00093077,0.0014330999999999999,0.00077179,-0.00025633,0.0014988,-0.00049421,0.0012806,0.0027004,0.00072869,0.0011995999999999999,-0.00073249,2.6535999999999998e-05,0.00065111,0.0019487000000000003,0.0016656,-0.00020115,0.00081534
M17,0.0031392,0.0022752,0.0017084,0.0020265,0.0046663,0.0032774,0.0016167999999999998,0.0032775,0.0032402999999999998,0.0017613,0.0019668,-0.00017490000000000002,0.0014613,0.0013052,0.0024979,0.0016042,0.0022771000000000002,0.0011202,0.0056517,0.0020558000000000004,0.00076739,0.0027105000000000002,0.0017155,0.00014684,0.0021118,0.00063338,-0.00053124,0.00087231,0.00036108,0.00055627,0.0011797,0.0033281999999999995,-0.00038123,0.0017323,0.0033969,9.384200000000001e-05,0.0032132,0.0048948,-9.3408e-05,0.0021680999999999996,0.0013158,0.00057765,0.0024039,0.002944,0.0031296999999999996,0.0031506,0.0027551999999999997,0.0027151,0.00090908,0.0014231,0.00048314,0.0016895,0.0038236999999999993,0.0026006000000000002,0.0017621
6164_100,0.0026,0.0012,0.0007,0.0019,0.0029,0.0016,0.0011,0.0007,0.0003,0.0023,0.0009,0.0004,0.001,0.0011,0.0014,0.0013,0.0007,0.0013,0.0025,0.0014,0.0015,0.0033,0.0014,0.0013,0.0021,0.001,0.0006,0.0022,0.0014,0.001,0.0016,0.0011,0.0001,0.0015,0.0029,0.0006,0.0008,0.0012,0.0003,0.0008,0.0008,0.001,0.0013,0.0006,0.0013,0.0021,0.001,0.0017,0.0007,0.0034,0.0004,0.0011,0.0034,0.0006,0.0007
6146_3,0.003,0.0028,0.0021,0.0012,0.0018,0.002,0.0019,0.0017,0.0029,0.0018,0.0019,-0.0001,0.0017,0.0017,0.0025,0.0023,0.0028,0.0021,0.0047,0.0018,0.0018,0.0008,0.0012,0.001,0.0029,0.0021,0.0014,0.0019,0.0023,0.001,0.001,0.0018,0.0009,0.003,0.0032,0.0005,0.0026,0.0034,0.0002,0.002,0.0011,0.0025,0.0013,0.0007,0.0003,0.0011,0.0021,0.0009,-0.0003,0.002,0.0004,0.0025,0.0023,0.001,0.0015
20002_1074,0.0030734,0.0014418,0.0018319000000000002,0.0017762000000000001,0.0027170000000000002,0.0015799000000000002,0.0020287,0.0038398000000000004,0.0015344000000000002,0.0012243,0.0027713,-0.00025674,0.0019033000000000001,0.0012044,0.0016414,0.0006755,0.0029224,0.00053013,0.0043756,0.0032978,0.0057721000000000005,0.0028859000000000003,2.3321e-05,0.00023499,0.0016992,0.0015319,0.00053249,0.0049915,0.0031604,0.00061086,0.0022805,0.0025823,0.00030594,0.0021179000000000003,0.0033836,0.00023973,0.0023116,0.002353,0.0012104000000000001,0.0018654,0.0012204,-0.00039873,0.0022226,0.00097208,0.0040941,0.0006355,0.0035064999999999996,0.0047148,0.00038939,0.0030443000000000002,0.00058678,0.0035029,0.0037529000000000004,0.00054384,0.0021327
R07,0.0014197,0.0013415999999999999,0.00098244,0.0019474,0.0020679,0.00021364,0.00099737,0.0017225,0.0017759,0.0013563,0.0015155,0.00025453,0.00058471,0.0007581,0.0013117,0.0016963000000000002,0.0019531,0.002418,0.0027066,0.00079467,0.0017617000000000002,0.0018629000000000002,0.00048772,0.00038243,0.00058248,0.0013877000000000002,0.00014762,0.0017709,0.0010606,0.0010142999999999999,0.0009042999999999999,0.0012383,0.00016007,0.0010668,0.0017667000000000002,5.9843e-05,0.00094091,0.0024129,0.00017084,0.0011384000000000001,0.0018981999999999998,0.00071564,0.00088411,0.00051104,0.00043052,0.0014168,0.0011705,0.0016784000000000002,0.00094914,0.0016612999999999999,0.0010287,0.00071663,0.0016122,0.0016157,0.00051057
K57,0.001766,0.0017398,0.00089432,0.0036935,0.002547,0.0027313000000000003,0.0041688,0.0035249,0.0030984000000000003,0.0013177999999999998,0.0020615,-7.9721e-05,0.0016086,0.0013812000000000002,0.0013587999999999999,0.0020025,0.0029991999999999996,4.5749e-05,0.003013,0.0026106,0.0019189,0.00066231,0.0022311999999999996,0.0014574000000000002,0.00063868,0.0020132,0.00015331,2.0974e-05,0.0034920000000000003,0.00067694,0.0032845,0.003009,0.0010187000000000002,0.0022134,0.00062875,0.00011439,0.0013945000000000001,0.0010351,-0.00018586,0.0018448,0.0016141999999999999,0.0014380999999999999,0.00033826,0.0023384,0.0011482,0.00072047,0.0022505,0.0030535999999999996,0.0004997,0.00076816,-0.00024437,0.0010222000000000002,0.001105,0.0020008,0.001989
6154_1,0.0014826,0.00056106,0.0011300000000000001,0.0011086,0.00069801,0.00037632,0.00084274,0.00096204,0.0019397000000000001,0.00071967,0.0016504999999999998,-8.6689e-05,0.0012574,0.00082414,0.00021433,0.00071727,0.00045145,0.00068316,0.0025480999999999998,0.001037,0.00074764,0.00092331,0.00033247,0.00057179,0.0008859,0.00087792,8.1799e-05,0.0011872,0.0006663999999999999,0.00073364,0.00064793,0.00062632,8.8073e-05,0.00067318,0.0015075,-0.00014237,0.00045501,0.00074981,0.00024439,0.00053406,0.00043467,-0.00010475,0.0003337,0.00034957,0.00092806,0.00057697,0.0012045,0.0020486000000000002,0.00015946,0.00094898,0.00018419,0.00083459,0.00043233,0.00024243,0.00010203
20110_9,0.00073276,0.0015834000000000002,0.00037941,0.0014914000000000001,0.0018951,0.00080354,0.00083983,0.00071405,0.0021026,0.0017668,0.0020945,5.1563e-05,0.0020658,0.00065363,0.00023705,0.00057899,0.00032102,-0.00019205,0.0015614000000000001,0.0010574999999999998,0.00099083,0.0016841999999999998,0.0014134,0.0011385,0.00079853,0.00072801,-0.00036968,8.2059e-05,0.00018822,0.00051093,0.00037865,0.00283,-9.0319e-05,0.00087988,0.00079811,-0.00011238,0.0012860999999999999,0.001126,0.00054404,0.00061656,0.00076214,0.00051403,0.00066131,0.00032196,0.00050837,0.0011892,0.0014321,0.0016473,0.0011299,0.00047196,-7.9812e-05,0.0016442,0.0010122,0.00010729999999999999,0.001707
20111_9,0.0010467,0.0011830999999999999,-0.00032124,0.00087238,0.0028528000000000004,0.0020364999999999997,0.0013005,0.0012927,0.0015833,0.00031068,0.0025402,-7.8505e-05,0.0014832,0.00023119,0.00050945,0.00064158,0.00074504,0.00088611,0.0016819000000000003,0.00071775,0.0010605,0.0016148,0.0012494000000000001,0.00017531,0.00077341,0.0010216000000000001,0.0005394,0.00071171,0.0017809999999999998,0.00095701,0.00064898,0.0029227,-4.7776000000000005e-05,0.00041608,0.0010651,0.00016373,0.00082123,0.0026914,0.00032556,0.00088539,0.00076013,0.00021579,0.00093913,0.0014632,0.0013123,0.0016759000000000001,0.0013624000000000002,0.00047617,-0.00014061,0.0013758,0.00059301,0.0020626,0.00058502,0.00087607,-0.00025903
I9_DISVEINLYMPH,0.0030831,0.0023991999999999998,0.0017609000000000001,0.00019606,0.0036902000000000003,0.0016397000000000002,0.0012469000000000002,0.0013752,0.0019660999999999997,0.0016949000000000003,0.0027028000000000004,2.9785e-05,0.0023425,0.00012627,0.00063591,0.00046149,0.0043028,0.001225,0.0022169,0.0010850999999999999,0.0036743,0.0003803,0.00059816,0.0015709,0.0034364000000000005,0.0021184000000000003,0.0011095999999999999,0.0013547000000000001,0.0041239,0.0021734000000000002,0.0021235,0.0028155999999999997,0.00085874,0.0015796,-3.907099999999999e-06,3.832e-05,0.0023819,0.0019959,0.00013726,0.00066613,0.0014494000000000002,0.00043187,0.00052941,0.00096416,0.0022126,0.0016465999999999998,0.0052994,0.0038668,0.0012683,0.0029073000000000002,-0.00069285,0.0046083,0.0046316000000000005,0.001848,0.0034012
20003_1140879802,0.0038177,0.0007736,0.00057409,0.0025359000000000002,0.0041703999999999995,-1.5287e-05,0.002218,0.00087029,0.0036688000000000003,0.00032955,0.0013610999999999999,0.00056117,0.0022929,0.0019551,4.4097e-05,-0.00023904,0.0021598000000000003,0.0015199000000000002,0.0039943,0.0013642,0.0016799,0.0013015000000000001,0.0008347000000000002,0.0011982000000000002,0.002689,0.00061187,0.00066802,0.00039065,0.00015539,0.00072985,0.00097537,0.0029181,0.00093341,0.0021947,0.0036123000000000006,0.00031107,0.0012915,0.002777,-0.00024812,0.0024643,0.0012367,0.00065243,0.0016944000000000002,0.0012887999999999999,0.0019190000000000001,0.0016878,0.0014828,0.0050912,0.00045845,0.0019491,-0.00019044,0.0030502,0.0047114,-0.00023143,0.00086212
3591,0.0015304000000000001,0.0012352,0.0020919,0.0016057000000000003,0.0025367,0.001819,0.00064895,-0.00017944,0.0011302,0.00098945,0.00010022,0.00024368,0.0006031000000000001,0.0025439,0.00077968,-0.00098122,0.0013124,0.0015803,0.00096293,0.0014315,0.00060712,-0.00027961,0.0016464000000000001,0.0006045,0.0020945,0.00064692,3.6294e-05,0.00046886,0.00079529,-0.00019011,0.00089236,0.0022381,3.3749e-06,0.0023223000000000002,-0.00089105,-0.00092764,0.0010237,0.00097502,9.387299999999999e-05,0.0021289,-6.257e-05,0.00016881,0.00060421,0.0010384,0.0011574000000000003,0.0027021999999999997,0.00059672,0.0018722,0.00063733,0.0010147,-0.00011345,0.00020128,0.0011497,0.00057292,0.0010181
2784,0.00055853,0.00039901,3.7304e-05,0.00085891,7.1563e-05,0.00091075,7.4701e-05,0.0021143,0.00049689,0.00063132,0.00056239,0.00035087,0.00066813,0.0014654000000000002,3.236e-05,0.0003753,0.0012456,0.0011685999999999999,0.0014140000000000001,0.0010686,0.00059193,0.00061249,0.0010182000000000001,0.0011182,0.001153,0.0005329,-0.00020895,0.00056344,0.00094884,-0.00038859,0.00020624,0.0012963,-1.6743e-05,0.00012108,2.394e-05,0.00031762,0.0011435,0.0010586999999999999,5.8747e-05,0.00080528,0.00091249,0.00056947,0.00090354,-4.7777e-05,0.0010264,0.00099704,0.00090011,0.00040847,0.0011963,0.00064718,0.00072811,0.00071599,0.0014412000000000001,-0.00015603,0.00027966
